tag, ct, beta, theta, p, sigma, rho, epsilonA, epsilonI, lambda0, gammaA, gammaI, gammaD, cD, dD, dI, delta, S0, R0, Q0, E0, A0, I0, D0, day
CASES, Luxembourg, 2.216841642421752e-11, 0.13298802783750974, 0.3299960547650853, 0.14285714285714285, 0.12, 0.19999990349822094, 0.3999810780737938, 0.012345679012345678, 0.14999999949119092, 0.1, 0.148919521824626, 1.4, 0.004216511557454019, 0.0059031161804356256, 0.0002893186488084343, 484612.9477153573, 0, 2397.0, 3.0, 1.2, 1.8, 1, 81
CASES, Rondonia, 3.871072374602023e-06, 0.15999999654629032, 0.05979638372394706, 0.14285714285714285, 0.12, 0.001707535339809785, 0.10000000020185502, 0.014492753623188406, 0.14999999831418695, 0.1, 0.10002464182812343, 1.4, 0.0036787586390477607, 0.005150262094666865, 1.2069401910397293e-05, 1532459.3256311438, 0, 2317.2, 3.0, 1.2, 1.8, 1, 69
CASES, Piaui, 9.353712263109246e-06, 0.1599871669788721, 0.0033433128667259243, 0.14285714285714285, 0.12, 0.0002294860006895716, 0.10007360263263801, 0.014492753623188406, 0.10174646804473107, 0.1, 0.12005275204822151, 1.4, 0.004198086840934677, 0.005877321577308548, 0.005268349643536174, 169425.49445069864, 0, 2379.6, 9.0, 3.5999999999999996, 5.4, 3, 69
CASES, Guatemala, 9.999701980855015e-06, 0.1599988452594104, 0.0010000003519854122, 0.14285714285714285, 0.12, 0.11974232307155562, 0.10000173290875441, 0.013333333333333334, 0.10001992296418151, 0.1, 0.1000460604745937, 1.4, 0.001668661298080052, 0.0023361258173120727, 0.0003638470413229733, 174159.35886271112, 0, 2487.0, 3.0, 1.2, 1.8, 1, 75
CASES, Honduras, 8.859253338316651e-06, 0.11541586979926338, 0.010367423903289423, 0.14285714285714285, 0.12, 0.19376529242057489, 0.28614019848920913, 0.013157894736842105, 0.10001204344160271, 0.1, 0.10005349157073923, 1.4, 0.004365806874656637, 0.006112129624519291, 5.353487745884955e-07, 395185.3016285132, 0, 2784.0, 6.0, 2.4, 3.6, 2, 76
CASES, Azerbaijan, 9.999999999877201e-06, 0.15999999995457104, 0.003975794593191881, 0.14285714285714285, 0.12, 0.1288619540298873, 0.10000000376532954, 0.012048192771084338, 0.10000000050088066, 0.1, 0.11016739378191656, 1.4, 0.0013179085654017489, 0.0018450719915624482, 0.006948173114808109, 66592.26998703643, 0, 2740.7999999999997, 3.0, 1.2, 1.8, 1, 83
CASES, Sudan, 6.607551258370544e-06, 0.1326933581841432, 0.03115326917712342, 0.14285714285714285, 0.12, 3.070108218761192e-08, 0.1000001754473618, 0.013157894736842105, 0.10000004063622282, 0.1, 0.14999734972029483, 1.4, 0.006966055615480628, 0.009752477861672878, 1.7300050281221502e-12, 651019.2689605636, 0, 2487.6, 3.0, 1.2, 1.8, 1, 76
CASES, Iraq, 9.431476145886548e-06, 0.10344226568949705, 0.001000000014506508, 0.14285714285714285, 0.12, 0.19998462012293683, 0.324798788154566, 0.010869565217391304, 0.10000389361769807, 0.1, 0.10001554881814798, 1.4, 0.0035287744038661082, 0.004940284165412551, 0.003830669961811417, 166437.23726684463, 0, 3081.0, 3.0, 1.2, 1.8, 1, 92
CASES, Cameroon, 9.999999666784917e-06, 0.13125134802052232, 0.0010000000000000182, 0.14285714285714285, 0.12, 0.19999999926145567, 0.10000000000163639, 0.012987012987012988, 0.10000002860007413, 0.1, 0.10000005272587313, 1.4, 0.003365660645080727, 0.004711924903113018, 0.00538790055498084, 122054.9636597955, 0, 3261.6, 3.0, 1.2, 1.8, 1, 77
CASES, Sergipe, 9.993044328162832e-06, 0.15999162059582125, 0.0011888105110269, 0.14285714285714285, 0.12, 0.020520178074249985, 0.10012688093297918, 0.013513513513513514, 0.10092001662769945, 0.1, 0.10089950996982516, 1.4, 0.002215079994151737, 0.003101111991812432, 0.006852086863156193, 120272.2867309967, 0, 3547.2, 3.0, 1.2, 1.8, 1, 74
CASES, Rio_Grande_do_Norte, 9.99972557736879e-06, 0.15999787526206619, 0.0012158724423897193, 0.14285714285714285, 0.12, 0.07316168477621032, 0.1000013681201142, 0.013157894736842105, 0.10000195756611913, 0.1, 0.10001287723410145, 1.4, 0.00449204088542178, 0.006288857239590492, 0.002490861328028726, 132178.21827341063, 0, 3378.0, 3.0, 1.2, 1.8, 1, 76
CASES, Acre, 4.250487673639703e-06, 0.13052558953516408, 0.015718353141333304, 0.14285714285714285, 0.12, 0.00492210290707723, 0.2487610245128372, 0.014285714285714285, 0.10000677707954957, 0.1, 0.13764353166247567, 1.4, 0.0030271932810159107, 0.004238070593422275, 3.4500402534831665e-11, 743569.7319718668, 0, 3150.6, 9.0, 3.5999999999999996, 5.4, 3, 70
CASES, Australia, 9.999977273041612e-06, 0.15997143982032017, 0.002333660654468629, 0.14285714285714285, 0.12, 0.00030047596189290986, 0.10003714281780819, 0.008, 0.10000298398275713, 0.1, 0.1498253012986731, 1.4, 0.002193292500534868, 0.0030706095007488146, 0.010424899899400986, 138814.18898290076, 0, 4283.4, 3.0, 1.2, 1.8, 1, 125
CASES, Finland, 9.999999999921615e-06, 0.15999999920913194, 0.005329841833131515, 0.14285714285714285, 0.12, 0.007075301958660341, 0.10094999020867532, 0.008620689655172414, 0.10000000000522329, 0.1, 0.10000000004572249, 1.4, 0.004906725194279846, 0.006869415271991784, 0.006385802565818999, 105066.13580565283, 0, 4015.2, 3.0, 1.2, 1.8, 1, 116
CASES, Rio_Grande_do_Sul, 9.999801633669732e-06, 0.1299012826151056, 0.001170387756417763, 0.14285714285714285, 0.12, 0.04574805564620863, 0.10030257748122444, 0.012658227848101266, 0.10010045811377118, 0.1, 0.10056049732961686, 1.4, 0.003073131151029379, 0.00430238361144113, 0.003082708774719667, 141366.8001529894, 0, 4228.8, 3.0, 1.2, 1.8, 1, 79
CASES, Ghana, 9.528328585114495e-06, 0.1599999999999839, 0.013298731622023826, 0.14285714285714285, 0.12, 4.7645027226495e-05, 0.10000253727919342, 0.013157894736842105, 0.1148454469313491, 0.1, 0.14955649730161757, 1.4, 0.0006995351366425915, 0.000979349191299628, 0.002434077202480789, 233375.82810968356, 0, 4381.8, 6.0, 2.4, 3.6, 2, 76
CASES, Morocco, 9.99999999997331e-06, 0.15999993311586866, 0.04496860402268487, 0.14285714285714285, 0.12, 0.1999670903807232, 0.10035795499341818, 0.0125, 0.10000000035170706, 0.1, 0.10131754505652169, 1.4, 0.002766068941940449, 0.0038724965187166283, 0.00217742230643303, 105106.27904603371, 0, 4560.599999999999, 3.0, 1.2, 1.8, 1, 80
CASES, Alagoas, 9.999998841825597e-06, 0.159999999189791, 0.004716497387989955, 0.14285714285714285, 0.12, 0.02809892967620392, 0.10000269850628657, 0.012345679012345678, 0.10000611815317091, 0.1, 0.10000020425024621, 1.4, 0.005102617188587161, 0.007143664064022025, 0.00039024448932822864, 173574.61783645375, 0, 4548.0, 3.0, 1.2, 1.8, 1, 81
CASES, Moldova, 8.082735466381406e-06, 0.10184797978002345, 0.057604102852525395, 0.14285714285714285, 0.12, 0.11385650145313936, 0.10000012309263832, 0.0125, 0.10000066852178166, 0.1, 0.10000349535688587, 1.4, 0.0037726776439194172, 0.005281748701487184, 0.0005564277609129697, 305707.0855203243, 0, 4522.2, 3.0, 1.2, 1.8, 1, 80
CASES, Santa_Catarina, 5.554556115064679e-06, 0.10000138033005072, 0.0010000000021051954, 0.14285714285714285, 0.12, 0.1999993255975349, 0.10054155487570755, 0.013157894736842105, 0.14986762081351712, 0.1, 0.10000698227186472, 1.4, 0.0017390118363586745, 0.0024346165709021443, 0.0028478972993569718, 303514.3737175268, 0, 4423.2, 6.0, 2.4, 3.6, 2, 76
CASES, Malaysia, 9.9999889599291e-06, 0.15999998650579336, 0.00816868962818607, 0.14285714285714285, 0.12, 2.719998531797163e-06, 0.10000056486498411, 0.008064516129032258, 0.10664755673473941, 0.1, 0.14999088114562986, 1.4, 0.0022986342393053615, 0.003218087935027506, 0.0014601534807771044, 181088.62928953237, 0, 4571.4, 9.0, 3.5999999999999996, 5.4, 3, 124
CASES, Distrito_Federal, 5.14825556431694e-06, 0.15999999604314247, 0.0010000000185438006, 0.14285714285714285, 0.12, 0.05581926059934447, 0.10000000000330114, 0.006993006993006993, 0.10000000074769774, 0.1, 0.10315269553689828, 1.4, 0.0017985459499747604, 0.0025179643299646647, 0.0006240073234611287, 190724.52164405302, 0, 4656.599999999999, 3.0, 1.2, 1.8, 1, 143
CASES, Amapa, 9.803149650785722e-06, 0.1598776084353145, 0.0010012502544048652, 0.14285714285714285, 0.12, 0.06272674983005007, 0.11921667433719274, 0.014492753623188406, 0.10000015414697395, 0.1, 0.10200981780746564, 1.4, 0.002510462164976629, 0.00351464703096728, 0.0038209753553610226, 144709.4997538376, 0, 4571.4, 3.0, 1.2, 1.8, 1, 69
CASES, Bolivia, 6.744933592243476e-06, 0.1206477386922054, 0.01378135629664427, 0.14285714285714285, 0.12, 0.09139294382365022, 0.2510893318817333, 0.012987012987012988, 0.10000342767855584, 0.1, 0.10568634217730354, 1.4, 0.003951946555775239, 0.005532725178085334, 1.887379141862766e-15, 497490.6741910833, 0, 4660.8, 6.0, 2.4, 3.6, 2, 77
CASES, Norway, 9.99999901919912e-06, 0.15999998274197824, 0.17955848070024558, 0.14285714285714285, 0.12, 9.999656880310682e-10, 0.3999937713001783, 0.010869565217391304, 0.14999997917233493, 0.1, 0.14921328188416444, 1.4, 0.004303524943885449, 0.006024934921439629, 0.007013278829574587, 239018.71873505518, 0, 5029.8, 3.0, 1.2, 1.8, 1, 92
CASES, Oman, 4.823730208673399e-06, 0.15999999901676695, 0.001000475390010811, 0.14285714285714285, 0.12, 0.12270879875427282, 0.10000000045526682, 0.011363636363636364, 0.10000001870227321, 0.1, 0.11593367047624781, 1.4, 0.0005285518270062887, 0.0007399725578088041, 0.0011508345505458206, 275343.9860376534, 0, 5023.8, 6.0, 2.4, 3.6, 2, 88
CASES, Armenia, 9.999981192787113e-06, 0.156897584900695, 0.014597982362275372, 0.14285714285714285, 0.12, 0.08339204005031434, 0.1000149593420197, 0.0125, 0.1000000207263415, 0.1, 0.11542106407703152, 1.4, 0.0014735883636723672, 0.002063023709141314, 0.00842030552653844, 48194.09607668713, 0, 4664.4, 3.0, 1.2, 1.8, 1, 80
CASES, Czechia, 4.997513215375312e-06, 0.15999831107973853, 0.0780103340710926, 0.14285714285714285, 0.12, 0.013408514874715028, 0.2583750491437732, 0.011363636363636364, 0.10000115814478301, 0.1, 0.10011936981533859, 1.4, 0.0036193226401485153, 0.005067051696207921, 0.056249749298830976, 45395.368126185895, 0, 5451.599999999999, 9.0, 3.5999999999999996, 5.4, 3, 88
CASES, Algeria, 1.0418383127708265e-10, 0.15883338497379224, 0.02159676190909956, 0.14285714285714285, 0.12, 0.0017279142635896916, 0.11247556440834652, 0.011363636363636364, 0.12640246066553606, 0.1, 0.10000017673145571, 1.4, 0.0075662023443887425, 0.010592683282144239, 0.9634907335727964, 83100.66287488627, 0, 5314.2, 3.0, 1.2, 1.8, 1, 88
CASES, Nigeria, 1.5244826387726136e-06, 0.15998566572434633, 0.03220659330757928, 0.14285714285714285, 0.12, 6.52145004664817e-13, 0.10000000306576814, 0.0125, 0.14999987428992473, 0.1, 0.1499617830011417, 1.4, 0.004492309574512324, 0.006289233404317253, 0.0001034471915696833, 2145360.580762783, 0, 5239.8, 3.0, 1.2, 1.8, 1, 80
CASES, Kazakhstan, 7.997337698122458e-06, 0.10000577163761701, 0.0010007509150539477, 0.14285714285714285, 0.12, 0.19889228590661592, 0.3837350760051528, 0.013333333333333334, 0.10000003339920813, 0.1, 0.14975704707828164, 1.4, 0.0005808796248974126, 0.0008132314748563776, 0.004889560967551665, 257760.7285973315, 0, 5745.599999999999, 18.0, 7.199999999999999, 10.8, 6, 75
CASES, South_Korea, 9.999932813771918e-06, 0.15995645723600213, 0.04633335034104936, 0.14285714285714285, 0.12, 0.04710967222681797, 0.10000658645428062, 0.007692307692307693, 0.10000366435679625, 0.1, 0.127703518820693, 1.4, 0.0031017829853513695, 0.004342496179491917, 0.03269301838667321, 30850.204255317945, 0, 6806.4, 3.0, 1.2, 1.8, 1, 130
CASES, Serbia, 1.4420367993865898e-06, 0.11764992143602736, 0.0013886606779369098, 0.14285714285714285, 0.12, 0.0942396948639808, 0.10385450065887868, 0.0125, 0.11183293922297645, 0.1, 0.10870580764922057, 1.4, 0.0023642404925974564, 0.003309936689636439, 0.9565558182542933, 97616.19275267195, 0, 6765.0, 3.0, 1.2, 1.8, 1, 80
CASES, Bahrain, 9.999990656044904e-06, 0.1599999999506408, 0.001000006644742181, 0.14285714285714285, 0.12, 0.09711229591106058, 0.10000000028654499, 0.010638297872340425, 0.10000000001988514, 0.1, 0.10064108714500171, 1.4, 0.00015695740353244186, 0.0002197403649454186, 0.0020634302401658644, 122677.03895775184, 0, 5779.8, 3.0, 1.2, 1.8, 1, 94
CASES, Paraiba, 9.99997951766184e-06, 0.15999999454749592, 0.0010000027481803613, 0.14285714285714285, 0.12, 0.022780583145719003, 0.1000008547012678, 0.014285714285714285, 0.10000004004494577, 0.1, 0.10000056530097287, 1.4, 0.0030067771627171743, 0.004209488027804044, 0.0016498705421544857, 173700.6067325873, 0, 6125.4, 3.0, 1.2, 1.8, 1, 70
CASES, Afghanistan, 9.875397984205094e-06, 0.1599999997271199, 0.11358182608882621, 0.14285714285714285, 0.12, 0.007003905256929944, 0.10000325371043839, 0.011904761904761904, 0.1000000225850836, 0.1, 0.10004011419510792, 1.4, 0.0018569879730386376, 0.0025997831622540926, 6.473412611507356e-08, 1085303.5554038908, 0, 7473.599999999999, 3.0, 1.2, 1.8, 1, 84
CASES, Espirito_Santo, 9.999973368227377e-06, 0.1597892294370061, 0.0010000007373007055, 0.14285714285714285, 0.12, 0.02725143456769792, 0.10026354302893196, 0.012048192771084338, 0.10000285541750699, 0.1, 0.10363948979259918, 1.4, 0.004826371938760428, 0.006756920714264599, 0.0027298284809443296, 136847.37022433867, 0, 6890.4, 3.0, 1.2, 1.8, 1, 83
CASES, Denmark, 9.999999821095988e-06, 0.15999940247424443, 0.018146778394525453, 0.14285714285714285, 0.12, 0.0016154926220834033, 0.19527333066859476, 0.010869565217391304, 0.10015733595891593, 0.1, 0.14974205429591642, 1.4, 0.00775119199974281, 0.010851668799639934, 0.027859680167975465, 141249.56451711926, 0, 6888.0, 3.0, 1.2, 1.8, 1, 92
CASES, Panama, 1.673843433253053e-10, 0.1571738864002174, 0.03184551850245021, 0.14285714285714285, 0.12, 0.020443797707814015, 0.2321790615142938, 0.0125, 0.1023319553699446, 0.1, 0.10042854388830277, 1.4, 0.0027718383707014257, 0.003880573718981996, 0.02506172810039231, 90943.90414047058, 0, 7036.8, 3.0, 1.2, 1.8, 1, 80
CASES, Philippines, 9.999999641818165e-06, 0.1599997505947552, 0.02099968462354993, 0.14285714285714285, 0.12, 0.01510581637558569, 0.10000000014017361, 0.008620689655172414, 0.1000000348247242, 0.1, 0.10025544659691135, 1.4, 0.00640727633252795, 0.00897018686553913, 0.0001594563780177305, 263377.53240171395, 0, 9029.4, 3.0, 1.2, 1.8, 1, 116
CASES, Dominican_Republic, 4.8719945628124635e-06, 0.10000388466719508, 0.2722116914007219, 0.14285714285714285, 0.12, 0.005161113405391816, 0.10432168541789841, 0.012658227848101266, 0.1301938867512425, 0.1, 0.13152053812338244, 1.4, 0.004088185131515724, 0.005723459184122013, 0.01531215048371709, 200014.00643296613, 0, 9433.8, 3.0, 1.2, 1.8, 1, 79
CASES, Bahia, 9.596946042261117e-06, 0.15999999964137593, 0.0010000000122315747, 0.14285714285714285, 0.12, 0.07614481002601009, 0.10000511087994371, 0.012048192771084338, 0.10000065235615503, 0.1, 0.10011676573801097, 1.4, 0.0036565102556492075, 0.00511911435790889, 0.0012142202322042994, 158410.82552562788, 0, 9042.0, 3.0, 1.2, 1.8, 1, 83
CASES, Argentina, 2.131318617422229e-07, 0.12998074911075164, 0.0010000000226363759, 0.14285714285714285, 0.12, 0.1999998323729325, 0.3999171646194093, 0.012048192771084338, 0.14999985691507323, 0.1, 0.1013933650937041, 1.4, 0.0037776961659353237, 0.005288774632309453, 0.00044045564072797694, 7711755.870407456, 0, 8352.0, 3.0, 1.2, 1.8, 1, 83
CASES, Israel, 9.999680891381679e-06, 0.15999999998822867, 0.09160584126865619, 0.14285714285714285, 0.12, 0.19998879257604113, 0.3999854914182557, 0.010638297872340425, 0.14999999999994945, 0.1, 0.1499999962483896, 1.4, 0.002552688889643743, 0.0035737644455012397, 0.0001266532592921754, 1001771.2890568279, 0, 10075.8, 3.0, 1.2, 1.8, 1, 94
CASES, Japan, 9.999884482223145e-06, 0.15998682211169463, 0.0010007130708576493, 0.14285714285714285, 0.12, 0.009833552934987656, 0.10003556448661347, 0.007407407407407408, 0.10000124286232655, 0.1, 0.10009670882539665, 1.4, 0.005438040661824246, 0.007613256926553944, 0.00039789379612598097, 151170.88889524693, 0, 9990.6, 3.0, 1.2, 1.8, 1, 135
CASES, Austria, 9.999101446057936e-06, 0.15614981665430572, 0.3299764768260705, 0.14285714285714285, 0.12, 0.19999999997952772, 0.34109044609489736, 0.010869565217391304, 0.14999999989041735, 0.1, 0.11097959479539544, 1.4, 0.004501064681054577, 0.006301490553476408, 0.012252936739123421, 43820.969850129724, 0, 9898.199999999999, 6.0, 2.4, 3.6, 2, 92
CASES, Romania, 9.954070668926242e-06, 0.1599999817110038, 0.043835922247895204, 0.14285714285714285, 0.12, 0.10075629817659415, 0.15273957412591618, 0.011111111111111112, 0.11117456163918407, 0.1, 0.1000286420456234, 1.4, 0.0070178368145965425, 0.009824971540435158, 0.0012177309295831606, 260725.44077143483, 0, 11156.4, 3.0, 1.2, 1.8, 1, 90
CASES, Kuwait, 6.234159514119598e-06, 0.15999567028747008, 0.0010002571309128876, 0.14285714285714285, 0.12, 0.022743118547926145, 0.10036843867490874, 0.010869565217391304, 0.10000004702244888, 0.1, 0.11086258614462341, 1.4, 0.000840159041023259, 0.0011762226574325626, 0.0004279657715918206, 252549.59135619947, 0, 13960.199999999999, 9.0, 3.5999999999999996, 5.4, 3, 92
CASES, Poland, 9.535352711026473e-06, 0.15997763515663763, 0.09798815235580167, 0.14285714285714285, 0.12, 0.08899512630419243, 0.15581305199060125, 0.011904761904761904, 0.10007159202051022, 0.1, 0.14999995812409633, 1.4, 0.007190485285687621, 0.01006667939996267, 0.0006229661355710014, 517915.68711953604, 0, 13483.8, 3.0, 1.2, 1.8, 1, 84
CASES, Egypt, 6.279569530726467e-06, 0.11136656278248877, 0.01653900742898078, 0.14285714285714285, 0.12, 0.16604656287299063, 0.10892096319172481, 0.01, 0.10000006206894521, 0.1, 0.10008072056459166, 1.4, 0.004332406789427415, 0.0060653695051983815, 5.551115123125783e-17, 566593.1941394879, 0, 11799.6, 3.0, 1.2, 1.8, 1, 100
CASES, Ukraine, 9.999999991967592e-06, 0.1599999981836581, 0.09006609306487032, 0.14285714285714285, 0.12, 0.005208483850539492, 0.10001361001628782, 0.013157894736842105, 0.1000000000608686, 0.1, 0.10105981408863327, 1.4, 0.003108047768532943, 0.00435126687594612, 0.0008158072780013459, 730043.3311186542, 0, 12950.4, 3.0, 1.2, 1.8, 1, 76
CASES, Ireland, 9.999999999676109e-06, 0.15999575991671278, 0.005175484949955845, 0.14285714285714285, 0.12, 0.0072309992074068965, 0.10003705054837293, 0.011494252873563218, 0.14999998473754586, 0.1, 0.1499989315149705, 1.4, 0.010557925828625796, 0.014781096160076113, 0.012226907089115557, 269125.0299934704, 0, 14881.8, 3.0, 1.2, 1.8, 1, 87
CASES, South_Africa, 3.2165170651596767e-06, 0.15997435569674667, 0.04152885565608614, 0.14285714285714285, 0.12, 0.09999481012694522, 0.10000000519732107, 0.012195121951219513, 0.10000001888193367, 0.1, 0.10000005590918469, 1.4, 0.0021745137231384657, 0.003044319212393852, 4.4850743064484e-06, 1498977.7254567011, 0, 15562.199999999999, 3.0, 1.2, 1.8, 1, 82
CASES, Indonesia, 3.090495434877615e-06, 0.11354130149749135, 0.0010000412717309972, 0.14285714285714285, 0.12, 0.19999992824577953, 0.3999996077741117, 0.012345679012345678, 0.10000000608052485, 0.1, 0.10000703705047428, 1.4, 0.006582820876546099, 0.009215949227164538, 0.006356028506189604, 558588.9848108542, 0, 14310.6, 6.0, 2.4, 3.6, 2, 81
CASES, Colombia, 3.169255265950133e-08, 0.12899876275725053, 0.003304247693589934, 0.14285714285714285, 0.12, 1.4951373472626984e-13, 0.39998760347740614, 0.012658227848101266, 0.10000001695709346, 0.1, 0.12259980413857782, 1.4, 0.004225039385574781, 0.005915055139804694, 0.00039974066231807104, 32203648.67410501, 0, 14462.4, 3.0, 1.2, 1.8, 1, 79
CASES, Switzerland, 9.999982049867743e-06, 0.15999999826596847, 0.007466966464723413, 0.14285714285714285, 0.12, 0.002707658458833029, 0.10002256848219082, 0.010752688172043012, 0.1000014422554006, 0.1, 0.10377915457888015, 1.4, 0.005887646570611265, 0.00824270519885577, 0.023692824960404035, 373491.197302599, 0, 18406.8, 3.0, 1.2, 1.8, 1, 93
CASES, Para, 7.784691336406496e-06, 0.13551647683991214, 0.0262439230911664, 0.14285714285714285, 0.12, 0.09237692377569007, 0.15798336559583948, 0.014285714285714285, 0.10008251616184766, 0.1, 0.10000643311398132, 1.4, 0.008934160779102866, 0.012507825090744011, 1.0743350653541484e-11, 634594.5250861312, 0, 18619.8, 3.0, 1.2, 1.8, 1, 70
CASES, Pernambuco, 4.409392594318775e-06, 0.15999997573348332, 0.021317206568051104, 0.14285714285714285, 0.12, 0.05553912641137881, 0.20068700845689827, 0.012987012987012988, 0.11893458341124893, 0.1, 0.10002072496954863, 1.4, 0.008992428298599177, 0.012589399618038847, 0.0002558751433154871, 679678.5259459824, 0, 17951.399999999998, 6.0, 2.4, 3.6, 2, 77
CASES, Maranhao, 8.812067084920665e-06, 0.12773952458540586, 0.0010000113972219236, 0.14285714285714285, 0.12, 0.19999999875681815, 0.21346195828963413, 0.014705882352941176, 0.1000005106393727, 0.1, 0.1000069660557678, 1.4, 0.003372842877019213, 0.004721980027826898, 0.0011240808653995016, 297400.2919513233, 0, 15687.0, 3.0, 1.2, 1.8, 1, 68
CASES, Singapore, 4.584848882455591e-06, 0.15999999918217542, 0.0010000006705572248, 0.14285714285714285, 0.12, 0.00036523509201651376, 0.39999792846436255, 0.007936507936507936, 0.10000000013963516, 0.1, 0.14289740014520277, 1.4, 0.00010004079394087798, 0.00014005711151722917, 4.072381321051921e-11, 412918.90712438955, 0, 19725.6, 9.0, 3.5999999999999996, 5.4, 3, 126
CASES, United_Arab_Emirates, 9.810060770723729e-06, 0.15977858101839043, 0.01187496535734417, 0.14285714285714285, 0.12, 0.06368372656374635, 0.131965199711439, 0.008547008547008548, 0.10000562617557145, 0.1, 0.13749775547980359, 1.4, 0.0011055662372248822, 0.001547792732114835, 1.2545520178264269e-14, 256794.51911939192, 0, 19181.399999999998, 3.0, 1.2, 1.8, 1, 117
CASES, Portugal, 9.999959409247535e-06, 0.15994367997645778, 0.040966732821150494, 0.14285714285714285, 0.12, 0.006534820569153055, 0.10000525323130807, 0.011494252873563218, 0.12967053911530999, 0.1, 0.11491503897051744, 1.4, 0.005205264325361493, 0.00728737005550609, 0.008400109671493128, 409099.4543999019, 0, 18775.2, 6.0, 2.4, 3.6, 2, 87
CASES, Amazonas, 9.999818205099699e-06, 0.1599999570736826, 0.0010000000019747782, 0.14285714285714285, 0.12, 0.061898623438191906, 0.10004447783457562, 0.013513513513513514, 0.1000000228532283, 0.1, 0.10000290158363824, 1.4, 0.005981133152881675, 0.008373586414034344, 0.0019076323080830515, 172897.49207977712, 0, 20104.8, 3.0, 1.2, 1.8, 1, 74
CASES, Sweden, 9.09423499511939e-06, 0.159910221267695, 0.02783567330977149, 0.14285714285714285, 0.12, 0.03641515494495475, 0.10746887929437386, 0.00847457627118644, 0.10000000000653021, 0.1, 0.10004912934108118, 1.4, 0.013677832247614439, 0.019148965146660212, 1.2995160503237457e-13, 434328.4492119961, 0, 21052.8, 3.0, 1.2, 1.8, 1, 118
CASES, Ecuador, 9.999985548539524e-06, 0.15999974683774207, 0.001000140636795376, 0.14285714285714285, 0.12, 0.031157296252852254, 0.1000134685732461, 0.011904761904761904, 0.11633114110034187, 0.1, 0.10312838765495072, 1.4, 0.009697526977430907, 0.01357653776840327, 0.009996474297341407, 168973.35587412567, 0, 22861.8, 3.0, 1.2, 1.8, 1, 84
CASES, Ceara, 2.3665379519260538e-06, 0.1599999327625529, 0.10875247263698724, 0.14285714285714285, 0.12, 8.567578033291668e-06, 0.12968741502209538, 0.013888888888888888, 0.10001987566623978, 0.1, 0.1499788523727877, 1.4, 0.011576508920579006, 0.01620711248881061, 4.225418082093313e-08, 4838935.067868947, 0, 22365.0, 15.0, 6.0, 9.0, 5, 72
CASES, Bangladesh, 7.3372007677664434e-06, 0.15998326807369484, 0.00872746659454138, 0.14285714285714285, 0.12, 0.16389651069342503, 0.19729402274699134, 0.013333333333333334, 0.10000165222396416, 0.1, 0.10002715161968417, 1.4, 0.0014415272459761628, 0.0020181381443666276, 0.0005390276931542815, 340671.2236424511, 0, 22975.2, 9.0, 3.5999999999999996, 5.4, 3, 75
CASES, Belarus, 9.99458039468945e-06, 0.15982925523925798, 0.04717415036525488, 0.14285714285714285, 0.12, 0.02515254425867013, 0.1000000725265343, 0.012195121951219513, 0.1000000331875034, 0.1, 0.10629992219100286, 1.4, 0.0005841426597904571, 0.00081779972370664, 6.932249779073585e-05, 570048.3974576214, 0, 22835.399999999998, 3.0, 1.2, 1.8, 1, 82
CASES, Netherlands, 9.997018858049433e-06, 0.1599973144101538, 0.002662482901830297, 0.14285714285714285, 0.12, 0.03336591394841822, 0.10000053762901796, 0.01098901098901099, 0.10000872341937823, 0.1, 0.10021831785407721, 1.4, 0.0147475184630746, 0.02064652584830444, 0.03031927997250433, 155796.12848793206, 0, 27460.8, 3.0, 1.2, 1.8, 1, 91
CASES, Rio_de_Janeiro, 4.464219397306187e-06, 0.1336443329157369, 0.0010000008386718301, 0.14285714285714285, 0.12, 0.19997297853123164, 0.21191320990693197, 0.011904761904761904, 0.10001462300603628, 0.1, 0.1000787131284089, 1.4, 0.012194387160488, 0.0170721420246832, 0.0009748091063236375, 498845.9176206651, 0, 25438.8, 3.0, 1.2, 1.8, 1, 84
CASES, Qatar, 7.5799529611948915e-06, 0.13953226177887584, 0.0012823877929215223, 0.14285714285714285, 0.12, 0.09779848028495107, 0.16323681835040244, 0.011764705882352941, 0.10000063669945784, 0.1, 0.10006872708988739, 1.4, 6.137052175514896e-05, 8.591873045720854e-05, 0.0015762271286590135, 236126.22168721232, 0, 29368.2, 3.0, 1.2, 1.8, 1, 85
CASES, Pakistan, 7.504873068204505e-07, 0.15999809953213517, 0.00890764679656069, 0.14285714285714285, 0.12, 0.022499683505404947, 0.25208790530991576, 0.011494252873563218, 0.1499996998339982, 0.1, 0.13692178528989013, 1.4, 0.002876939807982083, 0.004027715731174916, 0.000711053742310841, 2519278.481309951, 0, 36736.2, 6.0, 2.4, 3.6, 2, 87
CASES, Belgium, 3.912337634426055e-06, 0.1599999621787308, 0.017038661603070483, 0.14285714285714285, 0.12, 0.004194507656850821, 0.10000000001214111, 0.008695652173913044, 0.10000000004666489, 0.1, 0.1499995863619591, 1.4, 0.029124079926461495, 0.04077371189704609, 1.2423395645555502e-13, 1122863.6598152916, 0, 34555.2, 3.0, 1.2, 1.8, 1, 115
